timestamp,utilization_percent,memory_used_mb,power_watts
1760793317.5884035,1,26.67578125,29.0
1760793318.588943,0,26.64453125,20.0
1760793319.6457233,0,26.64453125,19.0
1760793320.6460931,0,26.64453125,19.0
1760793321.6476655,0,26.64453125,19.0
1760793322.6482196,0,26.64453125,19.0
1760793323.6485934,0,26.64453125,19.0
1760793324.6489754,0,26.64453125,19.0
1760793325.649353,0,26.64453125,19.0
1760793326.6497655,29,6833.22265625,75.0
1760793327.6501558,97,7041.22265625,267.0
1760793328.6505716,97,7041.22265625,269.0
1760793329.6508145,97,7041.22265625,271.0
1760793330.6511734,97,7041.22265625,270.0
1760793331.6516972,97,7041.22265625,272.0
1760793332.6520627,97,7041.22265625,272.0
1760793333.6524265,97,7041.22265625,272.0
1760793334.652946,97,7041.22265625,274.0
1760793335.653324,97,7041.22265625,273.0
1760793336.6536772,97,7041.22265625,272.0
