timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-10-18T09:21:25.322222,nvidia,NVIDIA L40S,gpt2,bf16,4,1,4.652615785598755,85.9731425143938,10.93216323852539,0,0,4033.75,32.714285714285715,135.91714285714286
