timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-10-18T08:29:54.195765,nvidia,NVIDIA L40S,resnet50,fp32,24,1,4.00373649597168,599.440048668222,2.330040216445923,0,0,3553.75,64.4,225.7998
