timestamp,utilization_percent,memory_used_mb,power_watts
1760790151.316351,10,26.671875,42.0
1760790152.31687,57,1247.55859375,145.0
1760790153.3173184,100,1247.55859375,253.0
1760790154.3178165,100,1247.55859375,239.0
1760790155.318171,87,3050.09765625,195.0
1760790156.318548,100,3050.09765625,259.0
1760790157.318961,100,3050.09765625,244.0
1760790158.3193738,96,3050.11328125,219.0
1760790159.3197875,98,3786.1171875,255.0
1760790160.3202064,100,5550.12109375,271.0
1760790161.3207395,100,5550.12109375,271.0
1760790162.321336,100,8788.1328125,274.0
1760790163.3217146,100,8788.1328125,264.0
1760790164.3221202,100,9158.13671875,257.0
1760790165.3225362,100,9158.13671875,253.0
1760790166.3230739,100,9158.13671875,237.0
1760790167.3234499,100,9158.13671875,228.0
1760790168.324078,94,9526.15234375,217.0
1760790169.3245618,100,9526.15234375,261.0
1760790170.3249002,100,10556.15625,272.0
1760790171.325307,100,10556.15625,266.0
1760790172.3257244,100,10556.15625,258.0
1760790173.3261428,100,10556.20703125,263.0
1760790174.3265948,100,10556.20703125,265.0
1760790175.3269763,100,10556.20703125,253.0
1760790176.3275084,100,10556.20703125,238.0
1760790177.3278575,100,10556.20703125,228.0
1760790178.3284924,94,12914.21875,223.0
1760790179.3289356,100,12914.21875,264.0
1760790180.3294384,100,12914.21875,248.0
1760790181.3297863,100,13100.21875,243.0
1760790182.3301895,100,13100.21875,248.0
1760790183.3305755,100,13100.21875,227.0
1760790184.3312817,100,13100.21875,221.0
1760790185.3316667,94,13286.21875,198.0
1760790186.332088,100,13286.21875,238.0
1760790187.332501,100,13806.21875,250.0
1760790188.332996,100,13806.21875,271.0
1760790189.3333676,100,13806.21875,254.0
1760790190.3340142,100,13806.21875,246.0
1760790191.3345273,100,13806.21875,261.0
1760790192.335159,100,13806.21875,256.0
1760790193.335511,100,13806.21875,242.0
1760790194.336064,100,13806.21875,229.0
1760790195.3364182,100,13806.21875,216.0
1760790196.336794,97,13806.21875,200.0
1760790197.3372967,97,15898.23046875,243.0
1760790198.3378873,100,15898.23046875,253.0
1760790199.3382823,100,15898.23046875,240.0
1760790200.3389397,100,15992.23046875,234.0
1760790201.3393524,100,15992.23046875,203.0
1760790202.3398087,100,15992.23046875,185.0
1760790203.3403602,100,15992.23046875,176.0
1760790204.3408833,100,15992.23046875,169.0
1760790205.3412993,100,15992.23046875,160.0
1760790206.3418207,83,16086.24609375,131.0
1760790207.3421786,100,16086.24609375,178.0
1760790208.3425825,100,16086.24609375,168.0
1760790209.3430617,100,16086.24609375,165.0
1760790210.3434005,100,16346.24609375,175.0
1760790211.3437965,100,16346.24609375,216.0
1760790212.344248,100,16346.24609375,196.0
1760790213.344864,100,16346.24609375,189.0
1760790214.3452888,100,16346.24609375,179.0
1760790215.3457155,100,16346.24609375,168.0
1760790216.3463824,100,16346.24609375,187.0
1760790217.3468337,100,16346.24609375,206.0
1760790218.3472533,100,16346.24609375,188.0
1760790219.347752,100,16346.24609375,180.0
1760790220.348149,100,16346.24609375,180.0
1760790221.3485134,100,16346.24609375,174.0
1760790222.3489037,100,16346.24609375,168.0
1760790223.3493214,100,16346.24609375,160.0
1760790224.34974,100,16346.24609375,160.0
1760790225.3501573,88,16346.26171875,138.0
1760790226.3505945,35,17018.53515625,99.0
1760790227.350947,100,17018.53515625,222.0
1760790228.3513107,100,17018.53515625,204.0
1760790229.3518484,100,17018.53515625,198.0
1760790230.3522184,100,17018.53515625,189.0
1760790231.352686,100,17018.53515625,179.0
1760790232.3530402,100,16870.53515625,225.0
1760790233.353242,100,16870.53515625,268.0
1760790234.3536108,82,16880.484375,204.0
1760790235.3538222,100,16880.484375,190.0
1760790236.3540664,100,16880.484375,184.0
1760790237.3543677,100,16880.484375,177.0
1760790238.3547792,100,16880.484375,173.0
1760790239.3552043,100,16880.484375,173.0
1760790240.3555074,88,16786.5,159.0
1760790241.3560283,100,16786.5,213.0
1760790242.3562467,100,16786.5,209.0
1760790243.3564527,94,16860.515625,184.0
1760790244.3567667,100,16860.515625,221.0
1760790245.3569825,100,16860.515625,201.0
1760790246.3571904,100,16860.515625,195.0
1760790247.3575873,100,16860.515625,188.0
1760790248.3580008,100,16860.515625,182.0
1760790249.358205,100,16860.515625,244.0
1760790250.3584263,100,16860.515625,267.0
1760790251.3590362,100,16860.515625,266.0
1760790252.359274,100,17008.515625,265.0
1760790253.359881,100,17008.515625,263.0
1760790254.3601153,100,17008.515625,250.0
1760790255.3604167,100,17008.515625,244.0
1760790256.360854,100,17008.515625,235.0
1760790257.3610914,100,16692.56640625,237.0
1760790258.3614228,100,16692.56640625,275.0
1760790259.3620949,100,16692.56640625,271.0
1760790260.3625884,100,16692.56640625,270.0
1760790261.3628006,100,16692.56640625,273.0
1760790262.3630908,100,16692.56640625,269.0
1760790263.3635807,100,16692.56640625,274.0
1760790264.3639283,85,16580.58203125,190.0
1760790265.3643637,100,16580.58203125,246.0
1760790266.3645742,100,16580.58203125,231.0
1760790267.3649569,100,16580.58203125,224.0
1760790268.3654199,100,16580.58203125,216.0
1760790269.3658504,97,16580.58203125,197.0
1760790270.366059,99,16466.58203125,214.0
1760790271.366657,100,16466.58203125,218.0
1760790272.3670526,100,16466.58203125,211.0
1760790273.367295,94,16614.59765625,215.0
1760790274.3679097,100,16614.59765625,271.0
1760790275.3681402,100,16614.59765625,264.0
1760790276.3685088,100,16614.59765625,257.0
1760790277.3687365,100,16614.59765625,247.0
1760790278.3690388,100,16614.59765625,244.0
1760790279.3692892,100,16392.59765625,272.0
1760790280.369776,100,16392.59765625,271.0
1760790281.370364,100,16392.59765625,270.0
1760790282.3705704,100,16392.59765625,268.0
1760790283.371037,100,16392.59765625,274.0
