timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-10-18T10:22:02.653126,amd,Radeon RX 7900 XT,bert-large,bf16,48,1,31.321563005447388,153.24905718035825,0.6770426630973816,0,0,11383.8828125,77.25641025641026,218.15384615384616
