timestamp,utilization_percent,memory_used_mb,power_watts
1760793546.7481816,10,26.6796875,47.0
1760793547.749631,0,26.6484375,16.0
1760793548.7555451,0,26.6484375,15.0
1760793549.7562332,0,26.6484375,15.0
1760793550.758631,0,26.6484375,15.0
1760793551.7590208,0,26.6484375,15.0
1760793552.7594159,0,26.6484375,15.0
1760793553.759821,0,26.6484375,15.0
1760793554.7604783,47,15245.73046875,134.0
1760793555.760879,100,17539.56640625,274.0
1760793556.7612898,100,17539.56640625,274.0
1760793557.7618108,100,17539.56640625,273.0
1760793558.7623792,100,17539.56640625,273.0
1760793559.7626014,100,17539.56640625,273.0
1760793560.763198,100,17539.56640625,274.0
1760793561.7636082,100,17539.56640625,274.0
1760793562.7640486,100,17539.56640625,274.0
1760793563.7644491,100,17539.56640625,274.0
1760793564.764871,100,17539.56640625,272.0
1760793565.7652805,100,17539.56640625,275.0
1760793566.7656956,100,17539.56640625,273.0
1760793567.7661073,100,17539.56640625,274.0
1760793568.7665277,100,17539.56640625,273.0
1760793569.766939,100,17539.56640625,273.0
1760793570.7675815,100,17539.56640625,273.0
1760793571.7682889,100,17539.56640625,274.0
1760793572.7687898,100,17539.56640625,274.0
1760793573.769204,100,17539.56640625,274.0
1760793574.769567,100,17539.56640625,274.0
1760793575.77004,100,17539.56640625,272.0
1760793576.7704713,100,17539.56640625,274.0
1760793577.770896,100,17539.56640625,273.0
1760793578.7712712,100,17539.56640625,274.0
1760793579.7717328,100,17539.56640625,273.0
1760793580.7721639,100,17539.56640625,274.0
1760793581.7725646,100,17539.56640625,273.0
1760793582.7729797,100,17539.56640625,272.0
1760793583.7733953,100,17539.56640625,275.0
1760793584.773818,100,17539.56640625,274.0
1760793585.77423,100,17539.56640625,274.0
1760793586.7746499,100,17539.56640625,273.0
1760793587.7752023,100,17539.56640625,274.0
1760793588.7756238,100,17539.56640625,273.0
1760793589.7760592,100,17539.56640625,272.0
1760793590.776459,100,17539.56640625,274.0
1760793591.7768722,100,17539.56640625,273.0
1760793592.777293,100,17539.56640625,274.0
1760793593.7777057,100,17539.56640625,273.0
1760793594.7781317,100,17539.56640625,274.0
1760793595.77855,100,17539.56640625,274.0
1760793596.7789714,100,17539.56640625,273.0
1760793597.7793825,100,17539.56640625,274.0
1760793598.7798042,100,17539.56640625,274.0
1760793599.7802255,100,17539.56640625,274.0
1760793600.780888,100,17539.56640625,273.0
1760793601.7813153,100,17539.56640625,273.0
1760793602.781733,100,17539.56640625,274.0
1760793603.782145,100,17539.56640625,273.0
1760793604.7825603,100,17539.56640625,273.0
1760793605.7829828,100,17539.56640625,273.0
1760793606.7833982,100,17539.56640625,274.0
1760793607.7838213,100,17539.56640625,273.0
1760793608.7842455,100,17539.56640625,273.0
1760793609.784653,100,17539.56640625,274.0
1760793610.7850807,100,17539.56640625,273.0
1760793611.7855048,100,17539.56640625,274.0
