timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-10-18T10:04:12.338960,amd,Radeon RX 7900 XT,bert-large,fp32,16,1,65.43355441093445,24.45228620703857,0.7187395095825195,0,0,8011.85546875,85.78947368421052,237.78947368421052
