timestamp,utilization_percent,memory_used_mb,power_watts
1760794962.9203954,7,26.671875,43.0
1760794963.9207659,0,26.640625,19.0
1760794964.9218893,0,26.640625,18.0
1760794965.9228835,0,26.640625,18.0
1760794966.9232085,0,26.640625,18.0
1760794967.9236047,0,26.640625,18.0
1760794968.923996,0,26.640625,18.0
1760794969.9248428,0,314.765625,19.0
1760794970.9251504,25,2984.2734375,59.0
1760794971.925742,88,3023.01953125,228.0
1760794972.9262671,91,3023.01953125,243.0
1760794973.926775,91,3023.01953125,242.0
