timestamp,utilization_percent,memory_used_mb,power_watts
1758381258.8686018,0,355.625,26.362
1758381259.869322,0,355.625,25.686
1758381260.9333603,0,355.625,24.933
1758381261.9335587,0,355.625,25.042
1758381263.0240517,0,355.625,25.074
1758381264.0257986,0,355.625,25.163
1758381265.0259507,0,355.625,24.806
1758381266.0261533,0,355.625,24.01
1758381267.0263066,0,355.625,23.78
1758381268.0265102,0,355.625,23.799
1758381269.0266838,8,1371.1875,27.397
1758381270.0268438,92,16963.1875,217.958
1758381271.026958,98,16963.1875,334.641
1758381272.0270548,98,16963.1875,334.736
1758381273.0271828,97,16963.1875,335.533
1758381274.0272825,98,16963.1875,336.928
1758381275.0273783,98,16963.1875,336.22
1758381276.0277495,97,16963.1875,335.864
1758381277.0278466,98,16963.1875,335.853
1758381278.0279422,98,16963.1875,336.672
1758381279.0280433,97,16963.1875,336.914
1758381280.0281754,98,16963.1875,335.078
1758381281.0282755,98,16963.1875,336.335
1758381282.0283694,97,16963.1875,337.233
1758381283.0284657,98,16963.1875,337.59
1758381284.0285618,98,16963.1875,339.296
1758381285.0286567,97,16963.1875,340.888
1758381286.0287511,98,16963.1875,342.079
1758381287.0333993,98,16963.1875,341.775
1758381288.0334942,97,16963.1875,342.169
1758381289.0335882,98,16963.1875,343.949
1758381290.033684,98,16963.1875,341.547
1758381291.0338156,98,16963.1875,342.488
1758381292.0339167,98,16963.1875,342.117
1758381293.0340111,98,16963.1875,342.746
1758381294.0341053,98,16963.1875,343.85
1758381295.0342,98,16963.1875,342.98
1758381296.0342987,98,16963.1875,342.574
1758381297.0343926,98,16963.1875,343.235
1758381298.0344875,98,16963.1875,343.195
1758381299.0347323,98,16963.1875,344.338
1758381300.034833,98,16963.1875,343.231
1758381301.0349877,97,16963.1875,343.21
1758381302.0350876,98,16963.1875,341.866
1758381303.0351877,98,16963.1875,341.189
1758381304.035363,97,16963.1875,343.615
1758381305.0354586,98,16963.1875,341.683
1758381306.0355532,98,16963.1875,342.386
1758381307.0356672,97,16963.1875,342.67
1758381308.035763,98,16963.1875,341.453
1758381309.035857,98,16963.1875,344.295
1758381310.035953,97,16963.1875,342.51
1758381311.0360863,98,16963.1875,341.972
1758381312.0361838,98,16963.1875,343.357
1758381313.0362844,97,16963.1875,342.644
1758381314.0363784,98,16963.1875,344.865
1758381315.0364723,98,16963.1875,342.759
1758381316.0365815,98,16963.1875,342.97
1758381317.0366805,98,16963.1875,343.524
1758381318.0367777,98,16963.1875,343.103
1758381319.0368736,98,16963.1875,344.729
1758381320.0369682,98,16963.1875,341.99
1758381321.0371013,98,16963.1875,343.145
1758381322.0371976,98,16963.1875,343.445
1758381323.0372972,97,16963.1875,342.114
1758381324.0373938,98,16963.1875,344.493
1758381325.0374875,98,16963.1875,343.478
1758381326.037582,98,16963.1875,343.192
1758381327.0376763,98,16963.1875,342.987
1758381328.0377686,98,16963.1875,342.969
1758381329.037861,98,16963.1875,344.458
1758381330.0379536,98,16963.1875,343.437
1758381331.0380461,98,16963.1875,342.834
1758381332.038226,97,16963.1875,343.258
1758381333.0383232,98,16963.1875,343.547
1758381334.038417,98,16963.1875,345.039
1758381335.0385115,97,16963.1875,343.488
1758381336.0386412,98,16963.1875,343.34
1758381337.0387332,98,16963.1875,343.144
1758381338.0388172,97,16963.1875,344.103
1758381339.038902,98,16963.1875,345.656
1758381340.038983,98,16963.1875,343.98
1758381341.0390651,97,16963.1875,344.568
1758381342.0392075,98,16963.1875,344.235
1758381343.040315,98,16963.1875,345.316
1758381344.041567,97,16963.1875,345.699
1758381345.0428753,98,16963.1875,344.685
1758381346.0429575,98,16963.1875,344.702
1758381347.0430398,97,16963.1875,344.45
1758381348.0431194,98,16963.1875,344.757
1758381349.0432014,98,16963.1875,345.821
1758381350.0432901,97,16963.1875,344.156
1758381351.0433815,98,16963.1875,344.606
1758381352.045545,98,16963.1875,344.043
1758381353.0456338,98,16963.1875,344.446
1758381354.0457165,98,16963.1875,346.13
1758381355.0520136,98,16963.1875,344.314
1758381356.0521154,98,16963.1875,344.354
1758381357.0521975,98,16963.1875,345.178
1758381358.0523489,98,16963.1875,343.739
1758381359.0524838,98,16963.1875,345.711
1758381360.0525765,98,16963.1875,344.625
1758381361.0526614,98,16963.1875,344.309
1758381362.0527854,98,16963.1875,344.706
1758381363.0528793,98,16963.1875,344.297
1758381364.0529616,98,16963.1875,345.934
1758381365.053044,98,16963.1875,344.349
1758381366.0550807,97,16963.1875,344.383
1758381367.055671,98,16963.1875,344.595
1758381368.055753,98,16963.1875,343.639
1758381369.0558376,97,16963.1875,346.02
