timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-09-19T16:17:06.341128,nvidia,NVIDIA GeForce RTX 4090,resnet50,fp32,256,30,1087.8055295944214,706.0085457428609,2.30503249168396,0,0,23873.1875,99.78145087235997,342.63244168962353
