timestamp,utilization_percent,memory_used_mb,power_watts
1758310662.2116177,0,355.625,27.248
1758310663.2117965,9,18271.1875,45.331
1758310664.211931,99,24549.1875,224.117
1758310665.212075,100,24549.1875,340.297
1758310666.2121944,100,24549.1875,343.576
1758310667.2252111,100,24549.1875,346.833
1758310668.2253408,100,24549.1875,342.633
1758310669.2254467,100,24549.1875,347.136
1758310670.2255764,100,24549.1875,344.48
1758310671.2256777,100,24549.1875,348.064
1758310672.2258122,100,24549.1875,349.116
1758310673.2259076,100,24549.1875,345.061
1758310674.226044,100,24549.1875,350.317
1758310675.2261438,100,24549.1875,345.543
1758310676.2262912,100,24549.1875,348.86
1758310677.2263913,100,24549.1875,349.757
1758310678.2265265,100,24549.1875,344.65
1758310679.22663,100,24549.1875,348.916
1758310680.22677,100,24549.1875,344.34
1758310681.2268705,100,24549.1875,348.382
1758310682.2270157,100,24549.1875,348.84
1758310683.2271135,100,24549.1875,345.632
1758310684.2272623,100,24549.1875,349.561
1758310685.22736,100,24549.1875,345.207
1758310686.2275023,100,24549.1875,348.606
1758310687.2276034,100,24549.1875,349.121
1758310688.2277408,100,24549.1875,346.427
1758310689.2278397,100,24549.1875,349.471
1758310690.2279825,100,24549.1875,345.254
1758310691.2280812,100,24549.1875,349.408
1758310692.2282186,100,24549.1875,350.963
1758310693.2283237,100,24549.1875,347.295
1758310694.2284663,100,24549.1875,349.668
1758310695.2286065,100,24549.1875,344.94
1758310696.2286968,100,24549.1875,349.898
1758310697.2288249,100,24549.1875,348.854
1758310698.2289245,100,24549.1875,347.906
1758310699.2290854,100,24549.1875,349.849
1758310700.2291765,100,24549.1875,345.234
1758310701.2293231,100,24549.1875,349.935
1758310702.2294183,100,24549.1875,348.291
1758310703.2295647,100,24549.1875,348.688
1758310704.2296607,100,24549.1875,350.095
1758310705.229798,99,24549.1875,346.299
1758310706.2298923,100,24549.1875,350.701
1758310707.2300308,100,24549.1875,348.044
1758310708.2301228,100,24549.1875,349.864
1758310709.230257,100,24549.1875,350.433
1758310710.2303517,100,24549.1875,346.054
1758310711.230492,100,24549.1875,350.915
1758310712.2305827,100,24549.1875,348.226
1758310713.230723,99,24549.1875,349.933
1758310714.230817,100,24549.1875,350.107
1758310715.2309544,100,24549.1875,346.65
1758310716.2310512,100,24549.1875,351.875
1758310717.2312155,100,24549.1875,351.173
1758310718.2313147,100,24549.1875,350.871
1758310719.2314825,100,24549.1875,350.519
1758310720.2316263,100,24549.1875,346.815
1758310721.2317262,100,24549.1875,352.438
1758310722.231858,100,24549.1875,349.585
1758310723.2324193,100,24549.1875,352.054
1758310724.23255,100,24549.1875,350.365
1758310725.2326531,100,24549.1875,347.471
1758310726.232786,100,24549.1875,352.175
1758310727.232895,100,24549.1875,349.611
1758310728.2330391,100,24549.1875,351.595
1758310729.2331371,100,24549.1875,350.731
1758310730.2332659,100,24549.1875,348.285
1758310731.2334175,100,24549.1875,352.428
1758310732.2335567,100,24549.1875,349.165
1758310733.2336578,100,24549.1875,352.877
1758310734.2337883,100,24549.1875,351.496
1758310735.2338874,100,24549.1875,348.971
1758310736.2340322,100,24549.1875,350.487
1758310737.2341325,100,24549.1875,351.653
1758310738.2342665,100,24549.1875,353.122
1758310739.2343743,100,24549.1875,350.647
1758310740.2345078,100,24549.1875,352.818
1758310741.2346191,100,24549.1875,349.104
1758310742.23476,100,24549.1875,348.472
1758310743.2348642,100,24549.1875,352.975
1758310744.280937,100,24549.1875,350.023
1758310745.2810698,100,24549.1875,349.376
1758310746.281163,100,24549.1875,351.754
1758310747.2813017,100,24549.1875,351.197
1758310748.2814023,100,24549.1875,352.818
1758310749.2815378,100,24549.1875,350.135
1758310750.2816286,100,24549.1875,350.457
1758310751.2817638,100,24549.1875,348.509
1758310752.2818615,100,24549.1875,351.998
1758310753.2820036,100,24549.1875,353.715
1758310754.2820973,100,24549.1875,349.131
1758310755.282243,99,24549.1875,353.546
1758310756.2823372,100,24549.1875,348.593
1758310757.2824748,100,24549.1875,352.043
1758310758.2825692,100,24549.1875,353.436
1758310759.2827065,100,24549.1875,347.912
1758310760.2828045,100,24549.1875,352.956
1758310761.2829394,100,24549.1875,348.099
