timestamp,utilization_percent,memory_used_mb,power_watts
1760788140.8704932,0,355.625,27.115
1760788141.8706696,6,16653.1875,48.078
1760788142.8708062,100,19505.1875,256.19
1760788143.870913,100,19505.1875,336.614
1760788144.8710103,100,19505.1875,335.343
1760788145.8711061,100,19505.1875,338.25
1760788146.8712194,100,19505.1875,340.083
1760788147.8713362,100,19505.1875,339.967
1760788148.8714328,100,19505.1875,337.713
1760788149.8715262,100,19505.1875,338.768
1760788150.8716211,100,19505.1875,341.12
1760788151.8717227,100,19505.1875,340.408
1760788152.8718193,100,19505.1875,339.594
1760788153.8719416,100,19505.1875,339.125
1760788154.8720384,100,19505.1875,341.451
1760788155.872132,100,19505.1875,338.65
1760788156.872223,100,19505.1875,335.98
1760788157.872317,100,19505.1875,336.251
1760788158.8724058,100,19505.1875,338.424
1760788159.872499,100,19505.1875,339.1
1760788160.872587,100,19505.1875,337.503
1760788161.8726797,100,19505.1875,336.105
1760788162.8727674,100,19505.1875,338.912
1760788163.87286,100,19505.1875,340.979
1760788164.8729532,100,19505.1875,339.139
1760788165.8730452,100,19505.1875,336.707
1760788166.875134,100,19505.1875,336.887
1760788167.875381,100,19505.1875,340.548
1760788168.8754752,100,19505.1875,341.018
1760788169.8759565,100,19505.1875,338.002
1760788170.8765056,100,19505.1875,337.069
1760788171.8781905,100,19505.1875,339.756
1760788172.8782833,100,19505.1875,342.101
