timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-10-18T10:56:25.181270,nvidia,NVIDIA GeForce RTX 4090,gpt2,bf16,48,1,12.319046020507812,389.640560803923,10.899702072143555,0,0,13119.1875,70.58823529411765,228.2015294117647
