timestamp,utilization_percent,memory_used_mb,power_watts
1760797121.1894977,0,355.625,36.853
1760797122.18973,0,355.625,36.615
1760797123.1899228,0,355.625,36.611
1760797124.1900826,0,355.625,27.215
1760797125.190232,0,355.625,24.372
1760797126.1904144,0,355.625,21.687
1760797127.190586,0,355.625,21.687
1760797128.190729,0,355.625,21.251
1760797129.1908991,0,355.625,21.203
1760797130.191048,42,5967.1875,30.935
1760797131.1912026,81,8625.1875,265.96
1760797132.191303,80,8625.1875,310.219
1760797133.1914792,81,8625.1875,307.009
1760797134.1915817,81,8625.1875,309.215
1760797135.1917567,80,8625.1875,312.989
1760797136.1924489,81,8625.1875,307.65
1760797137.1926386,82,8625.1875,310.733
1760797138.1937685,80,8625.1875,312.661
1760797139.1939442,81,8625.1875,308.215
1760797140.1940467,81,8625.1875,314.376
