timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-10-18T10:57:28.674377,nvidia,NVIDIA GeForce RTX 4090,gpt2,bf16,12,1,5.593873500823975,214.52040340619797,10.908610343933105,0,0,5393.1875,37.22222222222222,118.64344444444444
