timestamp,utilization_percent,memory_used_mb,power_watts
1758397548.1040668,6,26.67578125,43.0
1758397549.1046762,0,26.64453125,24.0
1758397550.1053748,0,26.64453125,23.0
1758397551.1063254,0,26.64453125,23.0
1758397552.1068282,0,26.64453125,23.0
1758397553.1783133,0,26.64453125,23.0
1758397554.314788,0,26.64453125,23.0
1758397555.3151515,0,26.64453125,23.0
1758397556.3156343,0,26.64453125,23.0
1758397557.3160396,12,879.4609375,37.0
1758397558.3165133,70,9495.3515625,212.0
1758397559.3168876,100,10281.35546875,274.0
1758397560.317445,100,10281.35546875,273.0
1758397561.3178003,100,10281.35546875,274.0
1758397562.3181384,100,10281.35546875,273.0
1758397563.318524,97,10407.40234375,268.0
1758397564.3190196,100,10407.40234375,273.0
1758397565.3194337,100,10407.40234375,274.0
1758397566.3198469,100,10407.40234375,273.0
1758397567.3202367,100,10407.40234375,273.0
1758397568.3210206,100,10407.40234375,273.0
1758397569.3213828,100,10407.40234375,274.0
1758397570.321781,100,10407.40234375,273.0
1758397571.3224542,100,10407.40234375,273.0
1758397572.3233664,100,10407.40234375,274.0
1758397573.3239887,100,10407.40234375,273.0
1758397574.324417,100,10407.40234375,273.0
1758397575.3251238,100,10407.40234375,274.0
1758397576.3258624,100,10407.40234375,274.0
1758397577.3262372,100,10407.40234375,273.0
1758397578.326786,100,10407.40234375,273.0
1758397579.3273332,100,10407.40234375,274.0
1758397580.3279903,100,10407.40234375,273.0
1758397581.3285577,100,10407.40234375,273.0
1758397582.3288906,100,10407.40234375,274.0
1758397583.3295162,100,10407.40234375,273.0
1758397584.3299272,100,10407.40234375,274.0
1758397585.3303678,100,10407.40234375,274.0
1758397586.3310206,100,10407.40234375,274.0
1758397587.3315463,100,10407.40234375,273.0
1758397588.3319716,100,10407.40234375,274.0
1758397589.332337,100,10407.40234375,273.0
1758397590.332836,100,10407.40234375,273.0
1758397591.3332024,100,10407.40234375,274.0
1758397592.3338077,100,10407.40234375,274.0
1758397593.3343625,100,10407.40234375,273.0
1758397594.3346996,100,10407.40234375,273.0
1758397595.3350687,100,10407.40234375,274.0
1758397596.3354867,100,10407.40234375,274.0
1758397597.3360724,100,10407.40234375,273.0
1758397598.3364434,100,10407.40234375,273.0
1758397599.3370147,100,10407.40234375,274.0
1758397600.337512,100,10407.40234375,274.0
1758397601.3382201,100,10407.40234375,273.0
1758397602.3387384,100,10407.40234375,273.0
1758397603.339302,100,10407.40234375,273.0
1758397604.339752,100,10407.40234375,274.0
1758397605.3401504,100,10407.40234375,273.0
1758397606.3407686,100,10407.40234375,273.0
1758397607.3412673,100,10407.40234375,273.0
1758397608.341814,100,10407.40234375,273.0
1758397609.3423584,100,10407.40234375,274.0
1758397610.3426929,100,10407.40234375,274.0
1758397611.3432033,100,10407.40234375,273.0
1758397612.3435752,100,10407.40234375,273.0
1758397613.3439496,100,10407.40234375,274.0
1758397614.3443093,100,10407.40234375,274.0
1758397615.3447278,100,10407.40234375,274.0
1758397616.3454118,100,10407.40234375,273.0
1758397617.346057,100,10407.40234375,273.0
1758397618.3464456,100,10407.40234375,273.0
1758397619.3468943,100,10407.40234375,273.0
1758397620.3474903,100,10407.40234375,274.0
1758397621.3478236,100,10407.40234375,273.0
1758397622.348182,100,10407.40234375,274.0
1758397623.3485181,100,10407.40234375,274.0
1758397624.3489,100,10407.40234375,273.0
1758397625.3495052,100,10407.40234375,274.0
1758397626.349869,100,10407.40234375,274.0
1758397627.3504214,100,10407.40234375,274.0
1758397628.3509953,100,10407.40234375,273.0
1758397629.3514342,100,10407.40234375,274.0
1758397630.351803,100,10407.40234375,274.0
1758397631.3521595,100,10407.40234375,274.0
1758397632.3526273,100,10407.40234375,273.0
1758397633.3532014,100,10407.40234375,274.0
1758397634.3535388,100,10407.40234375,273.0
1758397635.3538864,100,10407.40234375,273.0
1758397636.3543456,100,10407.40234375,274.0
1758397637.3547447,100,10407.40234375,274.0
1758397638.3550901,100,10407.40234375,273.0
1758397639.3555765,100,10407.40234375,274.0
1758397640.3561907,100,10407.40234375,273.0
1758397641.3565261,100,10407.40234375,274.0
1758397642.3570173,100,10407.40234375,273.0
1758397643.3574266,100,10407.40234375,273.0
1758397644.357796,100,10407.40234375,274.0
1758397645.3585892,100,10407.40234375,274.0
1758397646.3589337,100,10407.40234375,273.0
1758397647.3594427,100,10407.40234375,274.0
1758397648.3600512,100,10407.40234375,273.0
1758397649.3603876,100,10407.40234375,273.0
1758397650.3610146,100,10407.40234375,273.0
1758397651.3614347,100,10407.40234375,273.0
1758397652.3618317,100,10407.40234375,274.0
1758397653.3621686,100,10407.40234375,273.0
1758397654.3625486,100,10407.40234375,274.0
1758397655.3628864,100,10407.40234375,274.0
1758397656.3633785,100,10407.40234375,273.0
1758397657.3643646,100,10407.40234375,273.0
1758397658.3647082,100,10407.40234375,274.0
1758397659.3650637,100,10407.40234375,273.0
1758397660.3655155,100,10407.40234375,273.0
