timestamp,utilization_percent,memory_used_mb,power_watts
1758383769.7605207,3,26.640625,39.0
1758383770.7610795,30,9178.171875,104.0
1758383771.761669,98,13109.8125,267.0
1758383772.7620285,100,13109.8125,273.0
1758383773.7625065,100,13109.8125,272.0
1758383774.76289,100,13109.8125,271.0
1758383775.7631545,100,13109.8125,274.0
1758383776.7637725,100,13109.8125,272.0
1758383777.7642996,100,13109.8125,273.0
1758383778.764847,100,13109.8125,273.0
1758383779.7654088,100,13109.8125,272.0
1758383780.7659562,100,13109.8125,274.0
1758383781.7665071,100,13109.8125,272.0
1758383782.7668564,100,13109.8125,272.0
1758383783.7673872,100,13109.8125,274.0
1758383784.767895,100,13109.8125,272.0
1758383785.76828,100,13109.8125,272.0
1758383786.7685163,100,13109.8125,274.0
1758383787.7690136,100,13109.8125,272.0
1758383788.7695198,100,13109.8125,273.0
1758383789.7700949,100,13109.8125,272.0
1758383790.7704482,100,13109.8125,272.0
1758383791.770965,100,13109.8125,274.0
1758383792.7713928,100,13109.8125,272.0
1758383793.7719355,100,13109.8125,271.0
1758383794.7724075,100,13109.8125,274.0
1758383795.7729728,100,13109.8125,271.0
1758383796.7734478,100,13109.8125,272.0
1758383797.7736862,100,13109.8125,273.0
1758383798.7741442,100,13109.8125,272.0
1758383799.774504,100,13109.8125,274.0
1758383800.7748642,100,13109.8125,271.0
1758383801.7755432,100,13109.8125,273.0
1758383802.7757638,100,13109.8125,273.0
1758383803.7763982,100,13109.8125,272.0
1758383804.7768137,100,13109.8125,272.0
1758383805.777187,100,13109.8125,274.0
1758383806.7775247,100,13109.8125,272.0
1758383807.7778947,100,13109.8125,274.0
1758383808.7783852,100,13109.8125,272.0
1758383809.7787402,100,13109.8125,273.0
1758383810.7791345,100,13109.8125,273.0
1758383811.779652,100,13109.8125,272.0
1758383812.780002,100,13109.8125,271.0
1758383813.7802823,100,13109.8125,274.0
1758383814.780673,100,13109.8125,272.0
1758383815.7810469,100,13109.8125,273.0
1758383816.7813938,100,13109.8125,273.0
1758383817.7818804,100,13109.8125,272.0
1758383818.7822556,100,13109.8125,274.0
1758383819.7827632,100,13109.8125,272.0
1758383820.7831252,100,13109.8125,272.0
1758383821.783536,100,13109.8125,273.0
1758383822.7839003,100,13109.8125,272.0
1758383823.7844524,100,13109.8125,272.0
1758383824.7848032,100,13109.8125,274.0
1758383825.78528,100,13109.8125,271.0
1758383826.7858436,100,13109.8125,274.0
1758383827.7865098,100,13109.8125,272.0
1758383828.7869284,100,13109.8125,272.0
1758383829.7873466,100,13109.8125,274.0
1758383830.787772,100,13109.8125,272.0
1758383831.7883162,100,13109.8125,272.0
1758383832.7885509,100,13109.8125,274.0
1758383833.7889,100,13109.8125,272.0
1758383834.78935,100,13109.8125,273.0
1758383835.7897415,100,13109.8125,274.0
1758383836.7901075,100,13109.8125,273.0
1758383837.7907605,100,13109.8125,273.0
1758383838.7914038,100,13109.8125,272.0
1758383839.7919471,100,13109.8125,273.0
1758383840.792271,100,13109.8125,273.0
1758383841.7926073,100,13109.8125,272.0
1758383842.7931535,100,13109.8125,271.0
1758383843.7936728,100,13109.8125,275.0
1758383844.794046,100,13109.8125,273.0
1758383845.7943804,100,13109.8125,273.0
1758383846.794963,100,13109.8125,273.0
1758383847.7952964,100,13109.8125,272.0
1758383848.7957418,100,13109.8125,274.0
1758383849.7961206,100,13109.8125,272.0
1758383850.7965534,100,13109.8125,272.0
1758383851.796782,100,13109.8125,273.0
1758383852.7972958,100,13109.8125,272.0
1758383853.7977498,100,13109.8125,271.0
1758383854.7981696,100,13109.8125,274.0
1758383855.7985594,100,13109.8125,272.0
1758383856.7991183,100,13109.8125,274.0
1758383857.79946,100,13109.8125,273.0
1758383858.8000965,100,13109.8125,272.0
1758383859.8007393,100,13109.8125,273.0
1758383860.8009675,100,13109.8125,272.0
1758383861.8015835,100,13109.8125,272.0
