timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-09-20T16:17:57.605412,amd,Radeon RX 7900 XT,bert-large,fp16,64,20,772.3889725208282,165.71961091346154,0.6960296630859375,0,0,13564.50390625,97.54278416347383,269.8416347381865
