timestamp,gpu_vendor,gpu_name,model,precision,batch_size,epochs,total_time_sec,avg_throughput_samples_per_sec,final_loss,nan_inf_count,skipped_steps,peak_memory_mb,avg_utilization_percent,avg_power_watts
2025-10-18T09:11:48.855702,nvidia,NVIDIA L40S,gpt2,fp32,1,1,4.134842872619629,24.18471585998745,10.981477737426758,0,0,3807.75,32.42857142857143,136.6697142857143
